,heart_rate,tidal_volume_adjusted,cadence,step,activity,NN_interval,temperature_celcius,time,Activity
14533,128,1971,117,35161,0.41015625,,29.8867061,13:01:31,walk
14534,128,2053,117,35163,0.421875,,29.90981436,13:01:32,walk
14535,128,2053,117,35165,0.44921875,,29.8867061,13:01:33,walk
14536,128,1985,116,35167,0.43359375,,29.90981436,13:01:34,walk
14537,128,1985,117,35169,0.36328125,,29.8867061,13:01:35,walk
14538,128,1550,117,35171,0.3828125,,29.90981436,13:01:36,walk
14539,128,1550,117,35173,0.4140625,,29.90981436,13:01:37,walk
14540,128,2039,116,35175,0.40234375,,29.93292788,13:01:38,walk
14541,128,2039,116,35177,0.38671875,,29.90981436,13:01:39,walk
14542,128,2039,116,35178,0.390625,,29.8867061,13:01:40,walk
14543,128,2039,115,35180,0.4140625,,29.90981436,13:01:41,walk
14544,128,2039,114,35182,0.41796875,,29.90981436,13:01:42,walk
14545,128,2094,114,35184,0.3984375,,29.93292788,13:01:43,walk
14546,128,2094,114,35186,0.40234375,,29.90981436,13:01:44,walk
14547,128,2094,115,35188,0.4140625,,29.90981436,13:01:45,walk
14548,128,4038,115,35190,0.4296875,,29.90981436,13:01:46,walk
14549,128,4038,116,35192,0.453125,,29.90981436,13:01:47,walk
14550,128,4038,116,35194,0.41796875,,29.93292788,13:01:48,walk
14551,128,2053,116,35196,0.3984375,,29.93292788,13:01:49,walk
14552,128,2053,116,35198,0.39453125,,29.97917075,13:01:50,walk
14553,128,2080,116,35200,0.3984375,,29.90981436,13:01:51,walk
14554,128,2080,116,35202,0.40625,,29.95604667,13:01:52,walk
14555,128,1903,115,35204,0.421875,,29.93292788,13:01:53,walk
14556,128,1903,115,35206,0.40625,,29.93292788,13:01:54,walk
14557,128,1822,115,35208,0.40234375,,29.93292788,13:01:55,walk
14558,128,1822,115,35209,0.38671875,,29.93292788,13:01:56,walk
14559,128,1672,115,35211,0.3984375,,29.97917075,13:01:57,walk
14560,128,1672,115,35213,0.41015625,,29.93292788,13:01:58,walk
14561,128,1563,115,35215,0.40625,,29.90981436,13:01:59,walk
14562,128,1563,115,35217,0.41015625,,29.95604667,13:02:00,walk
14563,128,1591,116,35219,0.39453125,,29.93292788,13:02:01,walk
14564,128,1591,116,35221,0.4140625,,29.93292788,13:02:02,walk
14565,128,1577,115,35223,0.41015625,,29.93292788,13:02:03,walk
14566,128,1577,114,35225,0.37890625,,29.93292788,13:02:04,walk
14567,128,1631,115,35227,0.3828125,,29.95604667,13:02:05,walk
14568,128,1631,116,35229,0.39453125,,29.93292788,13:02:06,walk
14569,128,1835,116,35231,0.3828125,,29.95604667,13:02:07,walk
14570,128,1835,116,35233,0.421875,,29.95604667,13:02:08,walk
14571,128,1795,117,35235,0.41796875,,29.95604667,13:02:09,walk
14572,128,1795,117,35237,0.421875,,29.97917075,13:02:10,walk
14573,128,1971,117,35239,0.4140625,,29.95604667,13:02:11,walk
14574,128,1971,117,35241,0.390625,,29.95604667,13:02:12,walk
14575,128,1944,117,35243,0.39453125,,29.95604667,13:02:13,walk
14576,128,1944,117,35245,0.42578125,,29.95604667,13:02:14,walk
14577,128,1958,117,35246,0.3984375,,29.95604667,13:02:15,walk
14578,128,1958,116,35248,0.41015625,,29.97917075,13:02:16,walk
14579,127,1767,116,35250,0.40234375,,29.95604667,13:02:17,walk
14580,127,1767,116,35252,0.41015625,,29.97917075,13:02:18,walk
14581,127,1835,116,35254,0.41015625,,29.93292788,13:02:19,walk
14582,127,1835,117,35256,0.4140625,,29.95604667,13:02:20,walk
14583,127,1917,117,35258,0.39453125,,29.97917075,13:02:21,walk
14584,127,1917,117,35260,0.4140625,,29.97917075,13:02:22,walk
14585,127,1931,117,35262,0.40234375,,29.97917075,13:02:23,walk
14586,127,1931,116,35264,0.43359375,,29.97917075,13:02:24,walk
14587,127,1863,117,35266,0.4140625,,29.97917075,13:02:25,walk
14588,127,1863,117,35268,0.4296875,,29.97917075,13:02:26,walk
14589,127,1400,117,35270,0.4296875,,29.97917075,13:02:27,walk
14590,127,1400,118,35272,0.421875,,29.97917075,13:02:28,walk
14591,127,1740,118,35274,0.4140625,,29.97917075,13:02:29,walk
14592,126,1740,118,35276,0.42578125,,29.97917075,13:02:30,walk
14593,126,1767,118,35278,0.4140625,,29.97917075,13:02:31,walk
14594,126,1767,118,35280,0.39453125,,30.00230013,13:02:32,walk
14595,126,1781,118,35282,0.41796875,,29.97917075,13:02:33,walk
14596,126,1781,117,35284,0.39453125,,29.97917075,13:02:34,walk
14597,126,1713,117,35286,0.40625,,30.00230013,13:02:35,walk
14598,126,1713,116,35288,0.41015625,,30.00230013,13:02:36,walk
14599,126,1713,116,35290,0.421875,,29.97917075,13:02:37,walk
14600,126,1550,117,35292,0.421875,,30.00230013,13:02:38,walk
14601,126,1550,117,35294,0.4140625,,30.00230013,13:02:39,walk
14602,126,1849,117,35296,0.4140625,,30.00230013,13:02:40,walk
14603,126,1849,117,35298,0.41015625,,30.00230013,13:02:41,walk
14604,125,1808,116,35299,0.41015625,,30.00230013,13:02:42,walk
14605,125,1808,116,35301,0.41796875,,30.00230013,13:02:43,walk
14606,125,1808,116,35303,0.40625,,30.00230013,13:02:44,walk
14607,125,1808,116,35305,0.42578125,,30.00230013,13:02:45,walk
14608,125,1618,117,35307,0.4296875,,30.00230013,13:02:46,walk
14609,125,1618,118,35309,0.4140625,,30.00230013,13:02:47,walk
14610,125,1781,119,35311,0.421875,,30.02543483,13:02:48,walk
14611,125,1781,119,35313,0.41796875,,30.02543483,13:02:49,walk
14612,126,1808,118,35315,0.421875,,30.00230013,13:02:50,walk
14613,126,1808,118,35317,0.37890625,,30.02543483,13:02:51,walk
14614,126,1808,118,35319,0.37890625,,30.02543483,13:02:52,walk
14615,126,1414,117,35321,0.35546875,,30.02543483,13:02:53,walk
14616,126,1414,117,35323,0.40234375,,30.02543483,13:02:54,walk
14617,126,1414,117,35325,0.40234375,,30.02543483,13:02:55,walk
14618,126,1414,117,35327,0.45703125,,30.02543483,13:02:56,walk
14619,126,1414,116,35329,0.5,,30.02543483,13:02:57,walk
14620,126,1740,117,35331,0.44921875,,30.02543483,13:02:58,walk
14621,126,1740,119,35333,0.484375,,30.02543483,13:02:59,walk
14622,126,1400,121,35335,0.5078125,,30.04857485,13:03:00,walk
14623,126,1400,123,35337,0.46484375,,30.02543483,13:03:01,walk
14624,126,2012,124,35339,0.47265625,,30.02543483,13:03:02,walk
14625,125,2012,125,35341,0.43359375,,30.09487092,13:03:03,walk
14626,125,2039,125,35343,0.4453125,,30.04857485,13:03:04,walk
14627,125,2039,124,35345,0.421875,,30.02543483,13:03:05,walk
14628,125,1931,123,35347,0.3984375,,30.02543483,13:03:06,walk
14629,125,1931,121,35349,0.39453125,,30.04857485,13:03:07,walk
14630,124,1740,120,35351,0.4140625,,30.04857485,13:03:08,walk
14631,124,1740,118,35353,0.39453125,,30.04857485,13:03:09,walk
14632,124,1727,116,35355,0.421875,,30.04857485,13:03:10,walk
14633,124,1727,116,35357,0.44921875,,30.04857485,13:03:11,walk
14634,124,1645,117,35359,0.38671875,,30.04857485,13:03:12,walk
14635,124,1645,117,35361,0.43359375,,30.04857485,13:03:13,walk
14636,124,1563,117,35363,0.40234375,,30.04857485,13:03:14,walk
14637,124,1563,117,35365,0.4140625,,30.04857485,13:03:15,walk
14638,124,1319,117,35367,0.4375,,30.04857485,13:03:16,walk
14639,124,1319,117,35369,0.3984375,,30.04857485,13:03:17,walk
14640,124,1591,117,35371,0.40625,,30.07172021,13:03:18,walk
14641,124,1591,117,35373,0.41015625,,30.02543483,13:03:19,walk
14642,124,1591,118,35375,0.4140625,,30.07172021,13:03:20,walk
14643,124,1591,118,35377,0.3984375,,30.07172021,13:03:21,walk
14644,124,1631,118,35379,0.421875,,30.07172021,13:03:22,walk
14645,124,1631,118,35381,0.4296875,,30.02543483,13:03:23,walk
14646,124,1754,119,35383,0.4296875,,30.07172021,13:03:24,walk
14647,124,1754,119,35385,0.4296875,,30.07172021,13:03:25,walk
14648,124,1754,119,35387,0.4296875,,30.09487092,13:03:26,walk
14649,124,1754,120,35389,0.43359375,,30.07172021,13:03:27,walk
14650,124,1686,120,35391,0.42578125,,30.07172021,13:03:28,walk
14651,124,1686,120,35393,0.42578125,,30.07172021,13:03:29,walk
14652,124,1795,121,35395,0.4375,,30.04857485,13:03:30,walk
14653,124,1795,121,35397,0.453125,,30.07172021,13:03:31,walk
14654,124,1822,121,35399,0.4375,,30.07172021,13:03:32,walk
14655,124,1822,121,35401,0.41796875,,30.07172021,13:03:33,walk
14656,124,1672,121,35403,0.44921875,,30.07172021,13:03:34,walk
14657,124,1672,121,35405,0.45703125,,30.07172021,13:03:35,walk
14658,124,1672,121,35407,0.40234375,,30.07172021,13:03:36,walk
14659,124,1672,121,35409,0.4453125,,30.07172021,13:03:37,walk
14660,124,1550,121,35411,0.4140625,,30.09487092,13:03:38,walk
14661,124,1550,120,35413,0.43359375,,30.07172021,13:03:39,walk
14662,124,1808,119,35415,0.41796875,,30.09487092,13:03:40,walk
14663,124,1808,119,35417,0.44921875,,30.09487092,13:03:41,walk
14664,123,1509,119,35419,0.44140625,,30.09487092,13:03:42,walk
14665,123,1509,119,35421,0.4140625,,30.07172021,13:03:43,walk
14666,123,1604,120,35423,0.42578125,,30.09487092,13:03:44,walk
14667,123,1604,120,35425,0.42578125,,30.07172021,13:03:45,walk
14668,124,1727,120,35427,0.41796875,,30.07172021,13:03:46,walk
14669,123,1727,119,35429,0.43359375,,30.07172021,13:03:47,walk
14670,123,1509,119,35431,0.4140625,,30.07172021,13:03:48,walk
14671,123,1509,119,35433,0.44140625,,30.09487092,13:03:49,walk
14672,123,1754,120,35435,0.45703125,,30.09487092,13:03:50,walk
14673,123,1754,120,35437,0.453125,,30.09487092,13:03:51,walk
14674,123,1536,121,35439,0.46484375,,30.09487092,13:03:52,walk
14675,123,1536,122,35441,0.46875,,30.09487092,13:03:53,walk
14676,123,1931,123,35443,0.4296875,,30.09487092,13:03:54,walk
14677,123,1931,124,35445,0.4140625,,30.09487092,13:03:55,walk
14678,123,1931,123,35447,0.48046875,,30.07172021,13:03:56,walk
14679,123,1577,123,35449,0.48046875,,30.07172021,13:03:57,walk
14680,123,1577,122,35451,0.44140625,,30.09487092,13:03:58,walk
14681,123,1536,122,35453,0.45703125,,30.07172021,13:03:59,walk
14682,123,1536,122,35455,0.4609375,,30.09487092,13:04:00,walk
14683,123,1563,122,35457,0.44140625,,30.09487092,13:04:01,walk
14684,123,1563,122,35459,0.44140625,,30.11802701,13:04:02,walk
14685,122,1509,122,35461,0.43359375,,30.09487092,13:04:03,walk
14686,122,1509,122,35463,0.44921875,,30.09487092,13:04:04,walk
14687,122,1346,121,35465,0.4375,,30.09487092,13:04:05,walk
14688,122,1346,121,35468,0.4453125,,30.09487092,13:04:06,walk
14689,122,1495,121,35470,0.4453125,,30.09487092,13:04:07,walk
14690,122,1495,121,35472,0.5,,30.09487092,13:04:08,walk
14691,122,1863,122,35474,0.46875,,30.09487092,13:04:09,walk
14692,122,1863,122,35476,0.46875,,30.09487092,13:04:10,walk
14693,122,1591,123,35478,0.453125,,30.09487092,13:04:11,walk
14694,122,1591,123,35480,0.43359375,,30.09487092,13:04:12,walk
14695,122,1591,123,35482,0.45703125,,30.11802701,13:04:13,walk
14696,122,1591,122,35484,0.46875,,30.09487092,13:04:14,walk
14697,122,1591,122,35486,0.4765625,,30.09487092,13:04:15,walk
14698,122,1359,121,35488,0.46484375,,30.09487092,13:04:16,walk
14699,122,1359,121,35490,0.484375,,30.09487092,13:04:17,walk
14700,122,1849,122,35492,0.46875,,30.09487092,13:04:18,walk
14701,122,1849,122,35494,0.48828125,,30.09487092,13:04:19,walk
14702,122,1849,122,35496,0.46875,,30.09487092,13:04:20,walk
14703,122,1849,122,35498,0.4453125,,30.09487092,13:04:21,walk
14704,122,1863,122,35500,0.42578125,,30.09487092,13:04:22,walk
14705,122,1863,123,35502,0.44140625,,30.09487092,13:04:23,walk
14706,122,1849,123,35505,0.4765625,,30.09487092,13:04:24,walk
14707,121,1849,123,35507,0.48046875,,30.09487092,13:04:25,walk
14708,121,1767,124,35509,0.4609375,,30.11802701,13:04:26,walk
14709,121,1767,124,35511,0.4609375,,30.09487092,13:04:27,walk
14710,121,1536,124,35513,0.4453125,,30.09487092,13:04:28,walk
14711,121,1536,124,35515,0.46875,,30.09487092,13:04:29,walk
14712,121,1550,124,35517,0.45703125,,30.09487092,13:04:30,walk
14713,122,1550,124,35519,0.49609375,,30.09487092,13:04:31,walk
14714,122,1563,124,35521,0.47265625,,30.09487092,13:04:32,walk
14715,122,1563,124,35523,0.4453125,,30.07172021,13:04:33,walk
14716,122,1550,124,35525,0.4453125,,30.11802701,13:04:34,walk
14717,122,1550,124,35527,0.453125,,30.09487092,13:04:35,walk
14718,122,1713,124,35529,0.46875,,30.11802701,13:04:36,walk
14719,122,1713,124,35531,0.4375,,30.09487092,13:04:37,walk
14720,122,1659,123,35533,0.44140625,,30.11802701,13:04:38,walk
14721,122,1659,123,35535,0.44140625,,30.11802701,13:04:39,walk
14722,122,1686,123,35537,0.4609375,,30.11802701,13:04:40,walk
14723,122,1686,122,35540,0.4609375,,30.09487092,13:04:41,walk
14724,122,1359,122,35542,0.46875,,30.09487092,13:04:42,walk
14725,122,1359,122,35544,0.4765625,,30.09487092,13:04:43,walk
14726,122,1631,123,35546,0.43359375,,30.09487092,13:04:44,walk
14727,121,1631,123,35548,0.4375,,30.11802701,13:04:45,walk
14728,121,1047,122,35550,0.453125,,30.09487092,13:04:46,walk
14729,121,1047,121,35552,0.4296875,,30.07172021,13:04:47,walk
14730,121,1332,122,35554,0.4453125,,30.09487092,13:04:48,walk
14731,121,1332,122,35556,0.4609375,,30.09487092,13:04:49,walk
14732,120,1482,123,35558,0.47265625,,30.09487092,13:04:50,walk
14733,120,1482,123,35560,0.47265625,,30.09487092,13:04:51,walk
14734,120,1591,122,35562,0.453125,,30.11802701,13:04:52,walk
14735,120,1591,122,35564,0.47265625,,30.11802701,13:04:53,walk
14736,120,1468,122,35566,0.46875,,30.09487092,13:04:54,walk
14737,120,1468,121,35568,0.46875,,30.11802701,13:04:55,walk
14738,120,1740,121,35570,0.453125,,30.09487092,13:04:56,walk
14739,120,1740,122,35572,0.43359375,,30.11802701,13:04:57,walk
14740,120,1699,122,35574,0.421875,,30.14118847,13:04:58,walk
14741,120,1699,122,35576,0.453125,,30.11802701,13:04:59,walk
14742,120,1740,122,35579,0.42578125,,30.09487092,13:05:00,walk
14743,120,1740,121,35581,0.46484375,,30.11802701,13:05:01,walk
14744,120,1604,121,35583,0.42578125,,30.09487092,13:05:02,walk
14745,121,1604,121,35585,0.47265625,,30.07172021,13:05:03,walk
14746,121,1727,122,35587,0.48046875,,30.09487092,13:05:04,walk
14747,121,1727,122,35589,0.48046875,,30.09487092,13:05:05,walk
14748,121,1645,123,35591,0.4375,,30.11802701,13:05:06,walk
14749,122,1645,123,35593,0.4375,,30.11802701,13:05:07,walk
14750,122,1713,123,35595,0.44140625,,30.11802701,13:05:08,walk
14751,121,1713,122,35597,0.42578125,,30.11802701,13:05:09,walk
14752,121,1699,121,35599,0.4375,,30.09487092,13:05:10,walk
14753,121,1699,121,35601,0.4296875,,30.11802701,13:05:11,walk
14754,121,1727,121,35603,0.4453125,,30.11802701,13:05:12,walk
14755,121,1727,122,35605,0.4453125,,30.11802701,13:05:13,walk
14756,121,1754,122,35607,0.43359375,,30.09487092,13:05:14,walk
14757,121,1754,122,35609,0.515625,,30.11802701,13:05:15,walk
14758,121,1767,122,35611,0.48046875,,30.11802701,13:05:16,walk
14759,122,1767,122,35613,0.45703125,,30.09487092,13:05:17,walk
14760,122,1427,122,35615,0.44921875,,30.11802701,13:05:18,walk
14761,122,1427,123,35617,0.44140625,,30.09487092,13:05:19,walk
14762,122,1251,123,35619,0.47265625,,30.11802701,13:05:20,walk
14763,122,1251,122,35621,0.44140625,,30.11802701,13:05:21,walk
14764,122,1577,121,35623,0.4375,,30.11802701,13:05:22,walk
14765,122,1577,121,35625,0.44921875,,30.11802701,13:05:23,walk
14766,122,1482,122,35627,0.44921875,,30.09487092,13:05:24,walk
14767,122,1482,122,35629,0.4453125,,30.11802701,13:05:25,walk
14768,122,1618,121,35631,0.44921875,,30.11802701,13:05:26,walk
14769,122,1618,120,35633,0.40625,,30.09487092,13:05:27,walk
14770,122,1563,120,35635,0.41015625,,30.07172021,13:05:28,walk
14771,121,1563,120,35637,0.39453125,,30.11802701,13:05:29,walk
14772,121,1563,119,35639,0.3984375,,30.11802701,13:05:30,walk
14773,121,1523,119,35641,0.3671875,,30.11802701,13:05:31,walk
14774,121,1523,118,35643,0.39453125,,30.11802701,13:05:32,walk
14775,120,1523,118,35645,0.3984375,,30.11802701,13:05:33,walk
14776,120,1985,117,35647,0.421875,,30.11802701,13:05:34,walk
14777,120,1985,118,35649,0.4609375,,30.11802701,13:05:35,walk
14778,120,1985,119,35651,0.4296875,,30.09487092,13:05:36,walk
14779,120,1387,119,35653,0.43359375,,30.11802701,13:05:37,walk
14780,120,1183,120,35655,0.4453125,,30.11802701,13:05:38,walk
14781,120,1183,120,35657,0.4609375,,30.09487092,13:05:39,walk
14782,119,1319,121,35659,0.4609375,,30.11802701,13:05:40,walk
14783,120,1319,122,35661,0.4375,,30.11802701,13:05:41,walk
14784,119,1686,122,35663,0.421875,,30.14118847,13:05:42,walk
14785,119,1686,122,35665,0.44921875,,30.11802701,13:05:43,walk
14786,119,1822,121,35667,0.47265625,,30.11802701,13:05:44,walk
14787,119,1822,120,35669,0.5,,30.11802701,13:05:45,walk
14788,119,2066,120,35671,0.45703125,,30.11802701,13:05:46,walk
14789,119,2066,120,35673,0.4296875,,30.11802701,13:05:47,walk
14790,119,1686,122,35676,0.48046875,,30.11802701,13:05:48,walk
14791,119,1686,126,35678,0.46484375,,30.11802701,13:05:49,walk
14792,120,1686,133,35680,0.46875,,30.11802701,13:05:50,walk
14793,120,1686,138,35682,0.47265625,,30.16435532,13:05:51,walk
14794,120,1686,138,35684,0.44140625,,30.11802701,13:05:52,walk
14795,120,1686,131,35686,0.453125,,30.11802701,13:05:53,walk
14796,120,1346,123,35688,0.4453125,,30.11802701,13:05:54,walk
14797,121,1346,120,35690,0.4375,,30.11802701,13:05:55,walk
14798,121,3562,120,35692,0.44921875,,30.11802701,13:05:56,walk
14799,121,3562,121,35695,0.46484375,,30.11802701,13:05:57,walk
14800,122,3562,122,35697,0.42578125,,30.11802701,13:05:58,walk
14801,122,1876,122,35699,0.4609375,,30.14118847,13:05:59,walk
14802,122,1876,122,35701,0.47265625,,30.11802701,13:06:00,walk
14803,122,1536,121,35703,0.44921875,,30.11802701,13:06:01,walk
14804,122,1536,121,35705,0.45703125,,30.11802701,13:06:02,walk
14805,121,1319,121,35707,0.42578125,,30.11802701,13:06:03,walk
14806,121,1319,121,35709,0.4453125,,30.11802701,13:06:04,walk
14807,121,1359,121,35711,0.4375,,30.11802701,13:06:05,walk
14808,121,1359,121,35713,0.4296875,,30.11802701,13:06:06,walk
14809,121,1251,121,35715,0.4453125,,30.11802701,13:06:07,walk
14810,121,1251,120,35717,0.4375,,30.11802701,13:06:08,walk
14811,121,1251,119,35719,0.4375,,30.09487092,13:06:09,walk
14812,121,1210,120,35721,0.421875,,30.09487092,13:06:10,walk
14813,121,1210,120,35723,0.44140625,,30.11802701,13:06:11,walk
14814,121,1128,121,35725,0.44140625,,30.14118847,13:06:12,walk
14815,121,1128,121,35727,0.45703125,,30.11802701,13:06:13,walk
14816,121,1128,121,35729,0.46875,,30.11802701,13:06:14,walk
14817,121,1128,120,35731,0.43359375,,30.11802701,13:06:15,walk
14818,121,1781,120,35733,0.453125,,30.11802701,13:06:16,walk
14819,121,1781,120,35735,0.43359375,,30.11802701,13:06:17,walk
14820,121,1795,120,35737,0.453125,,30.14118847,13:06:18,walk
14821,121,1795,120,35739,0.453125,,30.11802701,13:06:19,walk
14822,121,1536,120,35741,0.4296875,,30.11802701,13:06:20,walk
14823,121,1536,121,35743,0.4453125,,30.09487092,13:06:21,walk
14824,121,1727,120,35745,0.4453125,,30.16435532,13:06:22,walk
14825,121,1727,120,35747,0.4453125,,30.11802701,13:06:23,walk
14826,121,1618,120,35749,0.453125,,30.11802701,13:06:24,walk
14827,121,1618,120,35751,0.4453125,,30.09487092,13:06:25,walk
14828,121,1699,120,35753,0.421875,,30.11802701,13:06:26,walk
14829,121,1699,120,35755,0.42578125,,30.11802701,13:06:27,walk
14830,121,1577,119,35757,0.44921875,,30.14118847,13:06:28,walk
14831,121,1577,119,35759,0.44140625,,30.11802701,13:06:29,walk
14832,121,1536,120,35761,0.44140625,,30.11802701,13:06:30,walk
14833,121,1536,120,35763,0.453125,,30.11802701,13:06:31,walk
14834,121,1781,121,35765,0.47265625,,30.11802701,13:06:32,walk
14835,121,1781,121,35767,0.44921875,,30.11802701,13:06:33,walk
14836,120,1767,121,35769,0.4609375,,30.09487092,13:06:34,walk
14837,121,1767,121,35771,0.453125,,30.11802701,13:06:35,walk
14838,120,1686,120,35773,0.46484375,,30.11802701,13:06:36,walk
14839,121,1686,120,35775,0.453125,,30.14118847,13:06:37,walk
14840,121,1523,121,35777,0.44140625,,30.11802701,13:06:38,walk
14841,121,1523,122,35780,0.45703125,,30.11802701,13:06:39,walk
14842,121,1645,123,35782,0.47265625,,30.11802701,13:06:40,walk
14843,121,1645,124,35784,0.4609375,,30.11802701,13:06:41,walk
14844,121,1468,124,35786,0.47265625,,30.11802701,13:06:42,walk
14845,121,1468,124,35788,0.47265625,,30.11802701,13:06:43,walk
14846,121,1536,123,35790,0.4609375,,30.11802701,13:06:44,walk
14847,121,1536,122,35792,0.44921875,,30.11802701,13:06:45,walk
14848,121,1509,123,35794,0.4375,,30.11802701,13:06:46,walk
14849,121,1509,123,35796,0.44921875,,30.11802701,13:06:47,walk
14850,121,1509,123,35798,0.44140625,,30.11802701,13:06:48,walk
14851,121,1509,122,35800,0.47265625,,30.11802701,13:06:49,walk
14852,121,1591,122,35802,0.48046875,,30.11802701,13:06:50,walk
14853,121,1509,122,35804,0.453125,,30.11802701,13:06:51,walk
14854,121,1509,123,35806,0.4296875,,30.11802701,13:06:52,walk
14855,121,1509,123,35808,0.453125,,30.09487092,13:06:53,walk
14856,121,1591,122,35810,0.453125,,30.11802701,13:06:54,walk
14857,121,1591,122,35812,0.484375,,30.11802701,13:06:55,walk
14858,121,1332,122,35814,0.4609375,,30.11802701,13:06:56,walk
14859,121,1332,121,35816,0.4921875,,30.11802701,13:06:57,walk
14860,121,1659,122,35818,0.4453125,,30.11802701,13:06:58,walk
14861,121,1659,122,35820,0.453125,,30.09487092,13:06:59,walk
14862,121,1468,123,35823,0.48046875,,30.11802701,13:07:00,walk
14863,121,1550,123,35825,0.48046875,,30.09487092,13:07:01,walk
14864,121,1550,124,35827,0.4921875,,30.11802701,13:07:02,walk
14865,120,1509,125,35829,0.45703125,,30.11802701,13:07:03,walk
14866,120,1509,124,35831,0.4765625,,30.11802701,13:07:04,walk
14867,120,1495,124,35833,0.45703125,,30.11802701,13:07:05,walk
14868,120,1495,123,35835,0.4609375,,30.16435532,13:07:06,walk
14869,120,1468,123,35837,0.4609375,,30.11802701,13:07:07,walk
14870,120,1468,123,35839,0.45703125,,30.11802701,13:07:08,walk
14871,120,1468,124,35841,0.453125,,30.11802701,13:07:09,walk
14872,120,1468,124,35843,0.484375,,30.11802701,13:07:10,walk
14873,120,1251,123,35845,0.44140625,,30.11802701,13:07:11,walk
14874,120,1251,122,35847,0.44921875,,30.11802701,13:07:12,walk
14875,120,1577,121,35849,0.4140625,,30.11802701,13:07:13,walk
14876,120,1577,122,35852,0.5,,30.14118847,13:07:14,walk
14877,120,1196,125,35854,0.48828125,,30.11802701,13:07:15,walk
14878,120,1196,128,35856,0.46875,,30.11802701,13:07:16,walk
14879,120,1319,128,35858,0.45703125,,30.11802701,13:07:17,walk
14880,121,1319,127,35860,0.4609375,,30.11802701,13:07:18,walk
14881,121,1550,124,35862,0.4609375,,30.11802701,13:07:19,walk
14882,120,1550,123,35864,0.4453125,,30.11802701,13:07:20,walk
14883,120,1591,124,35866,0.49609375,,30.09487092,13:07:21,walk
14884,120,1591,125,35868,0.5078125,,30.11802701,13:07:22,walk
14885,120,1359,126,35870,0.46484375,,30.11802701,13:07:23,walk
14886,120,1359,127,35872,0.47265625,,30.09487092,13:07:24,walk
14887,120,1523,126,35874,0.45703125,,30.11802701,13:07:25,walk
14888,120,1523,125,35877,0.46484375,,30.11802701,13:07:26,walk
14889,121,1754,125,35879,0.49609375,,30.09487092,13:07:27,walk
14890,121,1754,125,35881,0.4921875,,30.11802701,13:07:28,walk
14891,121,1835,125,35883,0.46875,,30.11802701,13:07:29,walk
14892,121,1835,125,35885,0.44140625,,30.11802701,13:07:30,walk
14893,122,1890,124,35887,0.49609375,,30.11802701,13:07:31,walk
14894,122,1890,124,35889,0.484375,,30.09487092,13:07:32,walk
14895,121,2080,124,35891,0.484375,,30.11802701,13:07:33,walk
14896,121,2080,125,35893,0.51171875,,30.11802701,13:07:34,walk
14897,121,1223,125,35895,0.44140625,,30.09487092,13:07:35,walk
14898,121,1223,126,35898,0.46484375,,30.11802701,13:07:36,walk
14899,121,1251,126,35900,0.484375,,30.09487092,13:07:37,walk
14900,121,1251,126,35902,0.49609375,,30.09487092,13:07:38,walk
14901,121,1495,125,35904,0.4921875,,30.11802701,13:07:39,walk
14902,121,1495,124,35906,0.4609375,,30.11802701,13:07:40,walk
14903,121,1659,124,35908,0.45703125,,30.11802701,13:07:41,walk
14904,121,1659,124,35910,0.47265625,,30.09487092,13:07:42,walk
14905,121,1604,125,35912,0.49609375,,30.09487092,13:07:43,walk
14906,121,1604,125,35914,0.48828125,,30.09487092,13:07:44,walk
14907,121,1604,125,35916,0.51953125,,30.09487092,13:07:45,walk
14908,121,1604,125,35918,0.4765625,,30.09487092,13:07:46,walk
14909,122,1509,126,35921,0.48828125,,30.11802701,13:07:47,walk
14910,122,1509,126,35923,0.46484375,,30.09487092,13:07:48,walk
14911,122,1604,125,35925,0.515625,,30.09487092,13:07:49,walk
14912,121,1604,124,35927,0.4921875,,30.07172021,13:07:50,walk
14913,121,1305,124,35929,0.4609375,,30.11802701,13:07:51,walk
14914,121,1305,124,35931,0.45703125,,30.09487092,13:07:52,walk
14915,121,1305,124,35933,0.46875,,30.09487092,13:07:53,walk
14916,120,1740,124,35935,0.48046875,,30.11802701,13:07:54,walk
14917,120,1740,124,35937,0.45703125,,30.07172021,13:07:55,walk
14918,120,1591,124,35939,0.47265625,,30.07172021,13:07:56,walk
14919,120,1645,124,35941,0.4765625,,30.09487092,13:07:57,walk
14920,120,1645,124,35943,0.4609375,,30.09487092,13:07:58,walk
14921,120,1577,124,35945,0.4453125,,30.09487092,13:07:59,walk
14922,120,1577,124,35947,0.46484375,,30.09487092,13:08:00,walk
14923,120,1876,123,35950,0.4609375,,30.09487092,13:08:01,walk
14924,120,1876,124,35952,0.47265625,,30.09487092,13:08:02,walk
14925,121,1713,124,35954,0.4609375,,30.09487092,13:08:03,walk
14926,121,1713,125,35956,0.43359375,,30.11802701,13:08:04,walk
14927,121,1781,125,35958,0.4609375,,30.07172021,13:08:05,walk
14928,120,1781,125,35960,0.4765625,,30.09487092,13:08:06,walk
14929,120,1591,126,35962,0.484375,,30.09487092,13:08:07,walk
14930,120,1591,127,35964,0.484375,,30.09487092,13:08:08,walk
14931,120,1047,128,35967,0.44140625,,30.09487092,13:08:09,walk
14932,120,1047,130,35969,0.43359375,,30.09487092,13:08:10,walk
14933,120,1713,135,35971,0.4375,,30.09487092,13:08:11,walk
